first_name,last_name,season,season_type,league,team,games,starts,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,first_name_norm_x,last_name_norm_x,full_name_norm_x,in_nba,plus_minus,calculated_possessions,plays_used,birth_date,first_name_norm_y,last_name_norm_y,full_name_norm_y
Henry,Waczynski,2021.0,Full Season,Spain - ACB,Bluejays,19.0,2.0,287.12,65.0,27.0,48.0,0.0,8.0,11.0,15.0,2.0,30.0,37.0,18.0,0.0,6.0,8.0,0.0,0.0,3.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9614,509.9614,1448.0688,11.668800000000001,0.5192,0.1429,0.2679,12.7064,15.7095,14.838799999999999,9.6015,1.8021,1.6352,8.7464,2.6688,henry,waczynski,henry|waczynski,False,,,,1991-04-04,henry,waczynski,henry|waczynski
Henton,Walkup,2013.0,Full Season,EuroCup,Cardinal,6.0,6.0,175.25,73.0,10.0,25.0,13.0,31.0,14.0,15.0,0.0,2.0,8.0,30.0,0.0,12.0,7.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.9845,306.9845,420.4102,21.4593,0.5831000000000001,0.5536,0.2679,0.5357000000000001,6.8471,4.5367,28.5716,2.6093,0.0,16.0858,3.9029,henton,walkup,henton|walkup,False,,,,1979-04-16,henton,walkup,henton|walkup
Hermannsson,Savovic,2012.0,Full Season,EuroLeague,Gators,3.0,1.0,40.81,16.0,8.0,14.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3593,70.3593,698.2448,24.4313,0.5,0.125,0.0,3.3849,8.8187,6.016,8.6982,4.2629,0.0,20.0,-3.7807,hermannsson,savovic,hermannsson|savovic,True,,,,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2012.0,Full Season,Spain - ACB,Gators,7.0,0.0,77.99,34.0,13.0,22.0,2.0,10.0,2.0,2.0,0.0,3.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0911,131.0911,2781.8339,26.2637,0.517,0.3125,0.0625,4.3089,9.0839,8.4548,18.3919,4.1255,0.0,17.5527,-0.1547,hermannsson,savovic,hermannsson|savovic,True,,,,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2016.0,Full Season,EuroCup,Pioneers,3.0,1.0,73.67,26.0,3.0,8.0,5.0,14.0,5.0,7.0,1.0,3.0,11.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5641,142.5641,1238.5018,17.692,0.5183,0.6364000000000001,0.31820000000000004,6.6093,18.934,13.8734,9.7357,1.853,0.0,13.7552,-1.928,hermannsson,savovic,hermannsson|savovic,True,,,,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2010.0,Full Season,NBA,Warriors,24.0,10.0,781.4833,365.0,107.0,191.0,33.0,92.0,52.0,62.0,10.0,18.0,92.0,66.0,0.0,29.0,23.0,0.0,0.0,6.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.5,1633.8116,8249.7224,18.5901,0.5882000000000001,0.3251,0.21910000000000002,2.6912000000000003,14.0861,8.9854,12.4079,1.3633,1.0522,8.5475,-0.6339,hermannsson,savovic,hermannsson|savovic,,-48.0,1706.5,348.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2011.0,Full Season,NBA,Warriors,80.0,9.0,1626.25,738.0,166.0,331.0,102.0,241.0,100.0,134.0,22.0,45.0,171.0,121.0,0.0,57.0,28.0,0.0,0.0,3.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.5,3212.1816,7833.674,18.660800000000002,0.5848,0.4213,0.2343,2.8735,11.4354,7.8755,11.4919,0.6919000000000001,0.2755,8.2854,-0.2571,hermannsson,savovic,hermannsson|savovic,,-60.0,3391.5,697.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2012.0,Full Season,NBA,Bobcats,33.0,13.0,746.6333,274.0,73.0,148.0,33.0,107.0,29.0,40.0,11.0,27.0,66.0,60.0,0.0,33.0,20.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,1416.9145,6031.0114,18.8701,0.5026,0.41960000000000003,0.1569,4.6636,10.9152,6.3568999999999996,14.0087,1.5390000000000001,0.5121,10.7984,-2.3388,hermannsson,savovic,hermannsson|savovic,,-263.0,1456.0,311.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2013.0,Full Season,NBA,Bobcats,40.0,0.0,379.95,146.0,35.0,60.0,22.0,72.0,10.0,21.0,2.0,8.0,43.0,39.0,0.0,19.0,12.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.5,723.9107,7546.8092,19.1828,0.5169,0.5455,0.15910000000000002,1.7889,14.3211,6.8636,17.2907,1.4997,0.29510000000000003,11.8572,-1.3449,hermannsson,savovic,hermannsson|savovic,,-32.0,764.5,160.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2014.0,Full Season,NBA,Thunder,3.0,0.0,16.6833,11.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.9648,9678.0236,29.3691,0.6111,0.33330000000000004,0.0,0.0,0.0,0.0,10.4297,3.147,0.0,18.1818,-2.8024,hermannsson,savovic,hermannsson|savovic,,-5.0,34.0,11.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2015.0,Full Season,NBA,Spurs,20.0,0.0,105.0667,37.0,12.0,20.0,3.0,19.0,4.0,4.0,1.0,5.0,12.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,205.3863,8468.2761,18.4958,0.4539,0.4872,0.10260000000000001,5.5587,11.4968,8.6853,16.9643,0.7378,0.0,4.6773,-2.9849,hermannsson,savovic,hermannsson|savovic,,-40.0,216.0,44.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hermannsson,Savovic,2017.0,Full Season,NBA,Pelicans,6.0,0.0,79.45,27.0,3.0,12.0,5.0,11.0,6.0,7.0,0.0,2.0,4.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5,162.2468,8129.6989,14.5425,0.5176000000000001,0.4783,0.3043,3.4971,6.9701,4.0982,5.9493,1.8775,0.0,0.0,-0.834,hermannsson,savovic,hermannsson|savovic,,-24.0,176.5,26.0,1986-09-29,hermannsson,savovic,hermannsson|savovic
Hernangomez,Filloy,2014.0,Full Season,Spain - ACB,Lancers,3.0,0.0,13.5,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4183,23.4183,2393.8747,11.0247,0.5,0.6667000000000001,0.0,8.5868,9.6895,10.8247,0.0,4.5117,8.3323,0.0,1.717,hernangomez,filloy,hernangomez|filloy,True,,,,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2015.0,Full Season,Spain - ACB,Lancers,28.0,3.0,280.37,67.0,19.0,40.0,5.0,20.0,14.0,19.0,3.0,27.0,34.0,8.0,0.0,11.0,7.0,0.0,0.0,8.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.2888,478.2888,2320.0477,14.4598,0.49010000000000004,0.33330000000000004,0.31670000000000004,13.983,15.9685,13.6186,6.3615,1.3926,2.8947000000000003,13.8609,-2.223,hernangomez,filloy,hernangomez|filloy,True,,,,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2016.0,Full Season,Spain - ACB,Lancers,34.0,20.0,805.6,329.0,73.0,140.0,34.0,95.0,81.0,113.0,7.0,58.0,137.0,19.0,0.0,46.0,28.0,0.0,0.0,9.0,44.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.4919,1448.4919,2463.2992,19.8516,0.5778,0.4043,0.48090000000000005,9.4843,23.0718,16.1098,4.5003,1.8025,1.142,13.909,-1.3404,hernangomez,filloy,hernangomez|filloy,True,,,,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2017.0,Full Season,NBA,Nuggets,62.0,9.0,841.8833,305.0,55.0,111.0,46.0,113.0,57.0,76.0,12.0,43.0,144.0,29.0,18.0,31.0,30.0,42.0,29.0,12.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.5,1723.6678,8089.258,14.5652,0.5924,0.5045000000000001,0.3393,7.0672,18.7522,11.3655,4.7106,1.7431,0.8674000000000001,10.7475,-0.1047,hernangomez,filloy,hernangomez|filloy,,-33.0,1834.5,292.0,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2018.0,Full Season,NBA,Nuggets,25.0,3.0,277.0667,82.0,15.0,25.0,14.0,50.0,10.0,12.0,4.0,18.0,36.0,12.0,4.0,9.0,6.0,12.0,8.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.5,558.8964,8020.3521,14.0264,0.5107,0.6667000000000001,0.16,8.1946,16.4541,10.4137,7.0433,1.3517000000000001,1.0911,10.0806,-3.225,hernangomez,filloy,hernangomez|filloy,,-26.0,590.5,91.0,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2019.0,Full Season,NBA,Nuggets,75.0,25.0,1372.6667,411.0,72.0,133.0,67.0,183.0,66.0,86.0,14.0,64.0,204.0,55.0,10.0,38.0,27.0,47.0,41.0,24.0,96.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.5,2772.8812,9369.0793,12.264,0.5808,0.5791000000000001,0.2722,6.1319,17.9182,10.8153,6.4445,1.2023,1.2836,9.6978,-1.2527,hernangomez,filloy,hernangomez|filloy,,41.0,2956.5,395.0,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2020.0,Full Season,NBA,,48.0,14.0,833.4167,288.0,56.0,118.0,44.0,129.0,44.0,71.0,15.0,43.0,154.0,40.0,20.0,31.0,19.0,35.0,24.0,9.0,64.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,1734.5258,7855.4432,15.7272,0.508,0.5248,0.2808,5.3501,19.828,13.0632,7.1528,1.1006,1.1093,10.3275,-3.1815,hernangomez,filloy,hernangomez|filloy,,-55.0,1908.0,316.0,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hernangomez,Filloy,2021.0,Full Season,NBA,Timberwolves,17.0,6.0,271.3667,101.0,20.0,37.0,16.0,53.0,13.0,19.0,5.0,13.0,62.0,10.0,14.0,7.0,6.0,14.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.5,572.9139,3578.5126,16.3042,0.5134000000000001,0.5889,0.2111,6.3148,27.5466,15.4025,5.509,0.9369000000000001,0.6132000000000001,6.6439,-2.7398,hernangomez,filloy,hernangomez|filloy,,-34.0,603.5,108.0,1995-11-01,hernangomez,filloy,hernangomez|filloy
Hersey,Serpilli,2021.0,Full Season,EuroLeague,Golden Panthers,7.0,2.0,164.06,26.0,3.0,11.0,6.0,12.0,2.0,4.0,1.0,1.0,14.0,22.0,0.0,4.0,6.0,0.0,0.0,1.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.9666,296.9666,1746.7595,8.5207,0.525,0.5217,0.1739,0.0497,11.1666,7.1603,19.3154,2.5156,0.455,13.9082,-4.8232,hersey,serpilli,hersey|serpilli,False,,,,1990-10-17,hersey,serpilli,hersey|serpilli
Heurtel,Yi,2012.0,Full Season,EuroLeague,Redbirds,14.0,3.0,279.99,87.0,17.0,37.0,13.0,48.0,14.0,14.0,1.0,9.0,32.0,12.0,0.0,11.0,13.0,0.0,0.0,3.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.8966,514.8966,1186.1618,17.0782,0.4772,0.5647,0.1647,3.1695,12.739,9.9221,8.2167,3.0653,1.1741,10.7674,0.22390000000000002,heurtel,yi,heurtel|yi,False,,,,1977-11-12,heurtel,yi,heurtel|yi
Heurtel,Yi,2012.0,Full Season,Spain - ACB,Redbirds,22.0,5.0,465.31,150.0,27.0,63.0,24.0,78.0,24.0,37.0,2.0,14.0,57.0,25.0,0.0,22.0,29.0,0.0,0.0,6.0,37.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.405,839.405,2462.4074,18.6404,0.47690000000000005,0.5532,0.2624,4.8101,14.2958,8.3223,7.7918,3.7251000000000003,1.2224,12.2713,1.5114,heurtel,yi,heurtel|yi,False,,,,1977-11-12,heurtel,yi,heurtel|yi
Hilliard,Neto,2021.0,Full Season,EuroLeague,Braves,11.0,0.0,64.56,19.0,4.0,11.0,0.0,0.0,11.0,14.0,1.0,4.0,9.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3311,107.3311,1595.998,19.0033,0.5536,0.0,1.0,8.9375,21.269,13.8566,0.8048000000000001,1.8939,5.4815000000000005,25.9067,-5.3787,hilliard,neto,hilliard|neto,False,,,,1988-10-30,hilliard,neto,hilliard|neto
Hines,Greer,2021.0,Full Season,EuroCup,Mountaineers,10.0,10.0,246.71,66.0,24.0,47.0,4.0,17.0,6.0,8.0,1.0,14.0,15.0,4.0,0.0,9.0,6.0,0.0,0.0,1.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.6989,459.6989,745.3119,14.5935,0.4887,0.2656,0.125,6.3244,7.4562,6.6036,4.0172,1.0373,0.046400000000000004,11.7616,-4.1733,hines,greer,hines|greer,False,,,,1995-02-26,hines,greer,hines|greer
Hiram,Harden,2021.0,Full Season,Italy - Liga A,Wildcats,17.0,9.0,414.0,180.0,32.0,64.0,31.0,69.0,23.0,32.0,5.0,13.0,70.0,21.0,0.0,16.0,19.0,0.0,0.0,4.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.291,774.291,1271.7823,18.5999,0.6119,0.5188,0.2406,5.1758,20.357,13.1919,8.5237,2.3722,0.5349,9.8111,3.7782,hiram,harden,hiram|harden,False,,,,1996-10-18,hiram,harden,hiram|harden
Hite,Bochoridis,2021.0,Full Season,EuroLeague,Lions,3.0,0.0,5.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8514,9.8514,1740.0036,8.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.407,hite,bochoridis,hite|bochoridis,False,,,,2002-10-29,hite,bochoridis,hite|bochoridis
Hite,Bochoridis,2021.0,Full Season,Spain - ACB,Lions,3.0,0.0,11.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9074,20.9074,1527.8007,16.1386,1.1364,,,0.0,41.8231,23.9303,0.0,0.0,9.8316,77.3196,,hite,bochoridis,hite|bochoridis,False,,,,2002-10-29,hite,bochoridis,hite|bochoridis
Hobson,O'Neale,2021.0,Full Season,Italy - Liga A,Longhorns,7.0,2.0,69.0,19.0,5.0,9.0,1.0,3.0,6.0,7.0,2.0,7.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.4243,127.4243,664.8224,12.7632,0.63,0.25,0.5833,12.3899,14.4666,12.1364,2.7384,0.42850000000000005,1.5665,16.5929,-3.7371,hobson,o'neale,hobson|o'neale,False,,,,1996-01-26,hobson,o'neale,hobson|o'neale
Hodzic,Mccoy,2016.0,Full Season,EuroCup,Patriots,9.0,6.0,199.28,69.0,15.0,30.0,11.0,38.0,6.0,8.0,1.0,8.0,33.0,7.0,0.0,10.0,5.0,0.0,0.0,8.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.8651,385.8651,784.1418,18.8759,0.4824,0.5588000000000001,0.11760000000000001,5.7488,19.1283,13.1712,7.4083,1.5348000000000002,4.3865,12.2669,-3.6886,hodzic,mccoy,hodzic|mccoy,True,,,,1990-10-23,hodzic,mccoy,hodzic|mccoy
Hodzic,Mccoy,2019.0,Full Season,EuroCup,Aggies,12.0,5.0,260.13,166.0,36.0,63.0,25.0,39.0,19.0,23.0,8.0,10.0,30.0,10.0,0.0,13.0,5.0,0.0,0.0,11.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.8449,444.8449,1103.013,24.7338,0.7403000000000001,0.3824,0.2255,4.6675,17.4126,12.4203,9.045,0.9256000000000001,5.3365,10.39,5.5137,hodzic,mccoy,hodzic|mccoy,True,,,,1990-10-23,hodzic,mccoy,hodzic|mccoy
Hodzic,Mccoy,2019.0,Full Season,Spain - ACB,Wolfpack,13.0,2.0,231.24,89.0,15.0,29.0,18.0,45.0,5.0,8.0,3.0,7.0,35.0,13.0,0.0,12.0,3.0,0.0,0.0,9.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.422,422.422,2639.5491,18.3435,0.5740000000000001,0.6081,0.1081,4.4757,20.8496,10.2489,9.3476,0.5321,4.7848,13.4048,0.1327,hodzic,mccoy,hodzic|mccoy,True,,,,1990-10-23,hodzic,mccoy,hodzic|mccoy
Hodzic,Mccoy,2014.0,Full Season,NBA,Bulls,24.0,0.0,62.1333,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,116.4274,7928.1841,11.1648,0.2308,0.2308,0.0,3.7793,10.3519,8.2671,3.9675000000000002,0.0,5.0131,13.3333,-8.563,hodzic,mccoy,hodzic|mccoy,,-48.0,132.0,15.0,1990-10-23,hodzic,mccoy,hodzic|mccoy
Hollis,Hoiberg,2021.0,Full Season,Italy - Liga A,Wildcats,11.0,1.0,152.0,47.0,3.0,8.0,12.0,27.0,5.0,7.0,1.0,1.0,7.0,23.0,0.0,14.0,3.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2807,284.2807,1271.7823,16.1785,0.6171,0.7714000000000001,0.2,0.012,6.704,3.9792,25.4593,0.9348000000000001,0.0,26.8817,-3.4611,hollis,hoiberg,hollis|hoiberg,False,,,,1984-01-05,hollis,hoiberg,hollis|hoiberg
Holman,Balbay,2021.0,Full Season,Italy - Liga A,Horned Frogs,19.0,3.0,478.0,168.0,37.0,72.0,16.0,46.0,46.0,53.0,2.0,11.0,35.0,52.0,0.0,31.0,21.0,0.0,0.0,4.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.816,868.816,1390.4691,17.4331,0.5944,0.38980000000000004,0.44920000000000004,2.7637,10.8302,6.9357,20.9195,2.6464,1.1148,17.9898,0.6647000000000001,holman,balbay,holman|balbay,False,,,,1997-03-23,holman,balbay,holman|balbay
Holmes,Mcdyess,2021.0,Full Season,Spain - ACB,Salukis,20.0,13.0,579.08,306.0,63.0,133.0,45.0,134.0,45.0,60.0,7.0,13.0,38.0,48.0,0.0,39.0,25.0,0.0,0.0,5.0,34.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.3219,1042.3219,1449.9665,27.0207,0.5215000000000001,0.5019,0.2247,2.4704,10.161200000000001,6.0652,19.9117,2.2075,0.9086000000000001,11.7329,-0.8778,holmes,mcdyess,holmes|mcdyess,False,,,,1988-05-24,holmes,mcdyess,holmes|mcdyess
Holt,Highsmith,2021.0,Full Season,EuroCup,Knights,7.0,5.0,163.0,76.0,27.0,46.0,3.0,9.0,13.0,14.0,1.0,15.0,27.0,8.0,0.0,16.0,7.0,0.0,0.0,2.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1199,293.1199,1007.0305,22.3446,0.6213000000000001,0.1636,0.2545,11.5279,18.5934,15.8969,9.3819,2.1607,1.9881000000000002,20.7361,0.765,holt,highsmith,holt|highsmith,False,,,,1994-10-01,holt,highsmith,holt|highsmith
Holt,Highsmith,2021.0,Full Season,Spain - ACB,,12.0,7.0,262.53,121.0,45.0,82.0,5.0,14.0,16.0,24.0,5.0,13.0,31.0,12.0,0.0,20.0,8.0,0.0,0.0,6.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.903,468.903,1530.3934,23.4346,0.56,0.1467,0.2349,5.9179,16.1665,11.4979,11.4319,2.0194,2.3198,16.041,-3.1605,holt,highsmith,holt|highsmith,False,,,,1994-10-01,holt,highsmith,holt|highsmith
Hopkins,Southerland,2021.0,Full Season,Spain - ACB,Dons,8.0,2.0,22.75,6.0,2.0,5.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5577,40.5577,1355.8772,21.2678,0.436,0.16670000000000001,0.33330000000000004,5.8198,13.515,8.396,23.2516,0.0,0.0,30.3644,-10.7037,hopkins,southerland,hopkins|southerland,False,,,,2000-06-02,hopkins,southerland,hopkins|southerland
Hopson,Kaba,2012.0,Full Season,EuroLeague,Pilots,17.0,17.0,508.55,239.0,52.0,87.0,20.0,48.0,75.0,99.0,3.0,31.0,96.0,40.0,0.0,25.0,26.0,0.0,0.0,33.0,31.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.4431,897.4431,1561.7681,19.8185,0.6692,0.3556,0.7333000000000001,8.3804,26.2415,18.4198,15.5261,3.1854,7.2026,12.2814,12.7278,hopson,kaba,hopson|kaba,True,,,,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2015.0,Full Season,EuroLeague,Pilots,11.0,9.0,212.39,94.0,23.0,43.0,6.0,13.0,30.0,44.0,2.0,13.0,45.0,13.0,0.0,9.0,12.0,0.0,0.0,13.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4539,382.4539,2187.887,19.1746,0.6237,0.2321,0.7857000000000001,9.1142,26.8764,19.0008,8.3296,2.9168000000000003,6.4191,10.6686,7.7472,hopson,kaba,hopson|kaba,True,,,,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2010.0,Full Season,NBA,Jazz,60.0,35.0,1710.1,699.0,223.0,402.0,26.0,90.0,175.0,235.0,18.0,79.0,191.0,158.0,0.0,79.0,84.0,0.0,0.0,72.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3502.5,3342.6855,8661.154,17.6902,0.587,0.1829,0.4776,6.3403,12.4966,9.3476,12.4661,2.3167,3.072,11.7141,4.9758,hopson,kaba,hopson|kaba,,220.0,3502.5,697.0,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2011.0,Full Season,NBA,Jazz,64.0,62.0,1998.9667,750.0,217.0,444.0,36.0,98.0,208.0,270.0,36.0,100.0,227.0,192.0,0.0,117.0,81.0,0.0,0.0,74.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,3791.7104,7541.8168,17.8401,0.5675,0.18080000000000002,0.49820000000000003,6.1667,12.8027,8.995,13.3139,2.1644,3.2235,15.0424,2.2506,hopson,kaba,hopson|kaba,,-43.0,3968.0,802.0,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2013.0,Full Season,NBA,Timberwolves,64.0,64.0,2033.85,791.0,249.0,440.0,35.0,120.0,188.0,250.0,33.0,102.0,260.0,177.0,0.0,119.0,96.0,0.0,0.0,62.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4105.5,3933.78,7632.1734,17.3667,0.5903,0.21430000000000002,0.4464,4.5342,13.9239,10.349,15.5689,2.2919,2.3011,15.0824,5.445,hopson,kaba,hopson|kaba,,-21.0,4105.5,810.0,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2014.0,Full Season,NBA,Nets,55.0,4.0,1001.7833,251.0,88.0,170.0,1.0,5.0,72.0,136.0,20.0,65.0,104.0,82.0,0.0,57.0,50.0,0.0,0.0,22.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.5,1895.1619,8611.4198,13.7539,0.5344,0.0286,0.7771,7.9841,13.1654,10.3231,13.9453,2.5535,1.6421999999999999,19.5312,0.3584,hopson,kaba,hopson|kaba,,-31.0,2024.5,301.0,1981-02-21,hopson,kaba,hopson|kaba
Hopson,Kaba,2015.0,Full Season,NBA,Nets,7.0,0.0,36.4,3.0,0.0,5.0,0.0,0.0,3.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.3833,8273.9074,9.7289,0.22190000000000001,0.0,0.8,7.4107,18.0896,11.4758,4.9343,1.4938,0.0,12.8866,-5.6141,hopson,kaba,hopson|kaba,,-29.0,75.0,8.0,1981-02-21,hopson,kaba,hopson|kaba
Horner,Augmon,2021.0,Full Season,Italy - Liga A,,17.0,5.0,295.0,112.0,17.0,27.0,21.0,49.0,15.0,21.0,1.0,8.0,19.0,7.0,0.0,10.0,11.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.6009,544.6009,822.1025,15.6449,0.657,0.6479,0.2802,4.47,7.1696,4.6107,6.2355,2.0226,0.0,10.1923,-1.0474,horner,augmon,horner|augmon,False,,,,1996-04-10,horner,augmon,horner|augmon
